account_id,account_name,Scope_3_emissions_amount,z_score,Primary activity,Year
857848,CTY TNHH MTV CHAMPION LEE GROUP VIET NAM,12000000000.0,6.782307276322039,Paper products,2022
10177,"Kintetsu Group Holdings Co.,Ltd.",103546.0,2.383100243761645,Travel services,2022
840513,Sateri,11614387.0,4.86171393927567,Textiles,2022
12105,Misumi Group Inc.,1647531.0,2.285808241138566,Industrial machinery distribution,2022
37636,Crystal International Group Limited,1331309.0,2.238000474073274,Apparel design & manufacturing,2022
849605,Mango,2157259.0300000003,3.937414171079092,Apparel design & manufacturing,2022
49615,OCI N.V.,28228277.0,2.6868992967020384,Agricultural chemicals,2022
16732,Vedanta Ltd,34526656.0,2.1678763503666088,Aluminum,2022
848392,Nouryon,4623378.0,2.8025430203732635,Basic plastics,2022
21199,SK Networks Co. Ltd.,4622951.82,2.638219102118883,Technology hardware wholesale & distribution,2022
20669,Whirlpool Corporation,69726072.0,4.31603469031317,Household appliances,2022
829129,Espersens,24928266.0,2.227408832705854,Seafood processing,2022
58859,Hewlett Packard Enterprise Company,9451751.0,3.1160809624463326,Servers & data centers,2022
7084,Naturgy Energy Group SA,136450026.0,2.2035967317821434,Oil & gas marketing & retailing,2022
6193,"FamilyMart Co.,Ltd.",5711238.0,2.4060185086247285,Consumer services,2022
41143,Deutsche Bahn AG,12271627.0,2.125942845129356,Passenger rail,2022
5197,eBay Inc.,4751876.0,2.0063746044356185,Discretionary delivery retail,2022
53647,Zalando SE,5578964.0,2.4838549713623213,Discretionary delivery retail,2022
18396,Tecnicas Reunidas,123445676.58,3.2318643705347463,Energy infrastructure construction,2022
40556,Meta,5651459.0,2.565857925516628,Web-based services,2022
35778,HNI Corporation,1344777123.0,4.47125547616431,Furniture,2022
9863,LIXIL Corporation,106348007.0,3.73150152523121,Other non-wood building materials,2022
21380,adidas AG,7254510.0,2.5128744495673825,Apparel & footwear design,2022
13367,Nisshin Seifun Group Inc.,14545026.0,2.4932189017442066,Baked goods & cereals,2022
13532,Novelis Inc.,17885894.0,2.319203437276508,Metal processing,2022
3876,Ingredion Incorporated,9735141.0,2.444905614438569,Grain & corn milling,2022
15670,"Republic Services, Inc.",3472265.0,2.0356888801031148,Waste management,2022
50608,Minerva Foods,16762018.44,2.664345745110077,Animal processing,2022
4212,"Dai Nippon Printing Co., Ltd.",4242987.0,2.260530905957728,Printing services,2022
19238,Toppan Inc.,5833373.0,3.260938434502417,Printing services,2022
12942,Nestlé,113720072.0,3.441139042346272,Dairy & egg products,2022
15440,Quest Diagnostics Incorporated,24827156.08,3.9243791916096864,Health care facilities,2022
6555,FLSmidth & Co. A/S,212410089.0,3.207371323806933,"Agriculture, construction & mining machinery",2022
7631,Graphic Packaging International LLC,6240206.0,3.2698909275952834,Paper packaging,2022
13826,Oji Holdings Corporation,7924117.0,4.258990462083024,Paper packaging,2022
2885,"CBRE Group, Inc.",89168769.0,3.893196589092242,Real estate services,2022
3316,The Chugoku Electric Power Company,11134661.0,2.1518297591285576,Non-CCGT generation,2022
4151,CVS Health,6668258.0,3.995073679380853,Health care services,2022
3402,"Citizen Watch Co.,Ltd.",1126553.93,2.2227634373366523,Accessories,2022
13779,The ODP Corporation,5350846.5,2.2125750940194737,Home & office wholesale,2022
3635,Comcast Corporation,10908927.0,3.427244617235353,Media,2022
895565,W.A.G payment solutions plc,5443786.0,5.828020430640206,Other financial,2022
833334,Equitrans Midstream,213084785.0,3.683266647175832,Oil & gas pipelines & storage,2022
49524,Samsonite International SA,382058.0,2.639690008466377,Luggage & bags,2023
59890,Maruha Nichiro Corp,6199067.831,2.285413794417648,Seafood processing,2023
875905,Braanker Transport BV,303791600.0,6.912465106826621,Road freight,2023
74101,Parques Reunidos Group,292555.0,2.225193990794329,Recreation & entertainment facilities,2023
927539,"Shanghai Haoliwen Airline Appliance Co.,Ltd",1362089.06,3.2315150053330504,Consumer goods wholesale & rental,2023
929625,Avon Cosmetics Ltd,1314257.92,3.1007351146002806,Consumer goods wholesale & rental,2023
71245,AS ONE Corporation,368240.0,2.2833557072504025,Pharma & health care supplies wholesale & distribution,2023
848392,Nouryon,4426581.0,2.486347145339224,Basic plastics,2023
895361,FORVIA,34801000.0,3.153711847169448,Automotive interior,2023
39078,Spectrum Brands Inc.,1797471.0,2.042198894395269,Other building products,2023
16012,Shell PLC,1203750000.0,4.226199028551195,Oil & gas refining,2023
1812,Bic,799200.0,2.323439790185132,Homeware,2023
20883,Yamaha Corporation,1030965.0,3.142507638398208,Homeware,2023
6193,"FamilyMart Co.,Ltd.",5843699.0,3.309044264524154,Consumer services,2023
6595,Ford Motor Company,370223094.0,3.318495506751318,Automobiles,2023
7164,General Motors Company,272722605.0,2.3315260116557144,Automobiles,2023
8566,"Honda Motor Co., Ltd.",284409746.0,2.4498315890962656,Automobiles,2023
19290,Toyota Motor Corporation,570489269.0,5.345732576551837,Automobiles,2023
20309,Volkswagen AG,395681718.0,3.576205858082057,Automobiles,2023
21770,Airbus SE,433939522.0,2.2710606833581024,Aerospace,2023
4136,Cummins Inc.,1119012512.0,5.446609397959785,Engines & motors,2023
4256,"Daiwa House Industry Co., Ltd.",11857655.343,3.4389193163076475,Residential building construction,2023
2116,Brambles,1565054.0,2.482850028326828,Finished wood products,2023
2156,Bridgestone Corporation,109687999.0,2.1365394311882637,Rubber products,2023
3818,Continental AG,105960000.0,2.047589236327551,Rubber products,2023
7619,The Goodyear Tire & Rubber Company,157247000.0,3.2712989647425363,Rubber products,2023
11842,Michelin,143587755.0,2.945388870775181,Rubber products,2023
5087,Dynapack International Technology Corporation,37623842.120000005,4.460016161352792,Batteries,2023
1356,Baker Hughes Company,252414204.0,5.6304843354734775,Energy services & equipment,2023
3564,The Coca-Cola Company,60093261.0,4.562453480785172,Non-alcoholic beverages,2023
1681,"Benesse Holdings, Inc.",189981.0,3.339727498919352,Education services,2023
8526,"The Home Depot, Inc.",192948260.143,4.513237050892044,Specialist retail,2023
11017,"Lowe's Companies, Inc.",163679453.0,3.7724995218294617,Specialist retail,2023
881054,S&S INC,30588695.0,3.2301915265142838,Metal processing,2023
15422,Rabobank Group,51511764.0,7.799682858585822,Banks,2023
37310,"Sumitomo Mitsui Trust Holdings, Inc.",83100000.0,12.68114867045367,Banks,2023
8054,Caesars Entertainment,1994091.91,2.177417747105078,Gambling,2023
11876,MGM Resorts International,2038390.0,2.2411760666980154,Gambling,2023
1452,Bank of America,3023784.0,3.552415193525513,Asset managers,2023
20590,Wendel SA,2659962.0,3.0880883210681427,Asset managers,2023
35500,KBI Global Investors,2770912.25,3.2296882863832237,Asset managers,2023
37482,Grupo de Inversiones Suramericana SA,2141478.53,2.4263751535138307,Asset managers,2023
50588,Corp Financiera Colombiana SA,4325139.96,5.213267321380778,Asset managers,2023
53,Abertis Infraestructuras,17387405.68,3.5683695644604847,Transportation infrastructure & other construction,2023
457,Aker ASA,14454945.99,2.876821563389002,Transportation infrastructure & other construction,2023
2096,Bouygues SA,17279651.0,3.5429582915232265,Transportation infrastructure & other construction,2023
19080,thyssenkrupp AG,36710000.0,7.732202140144011,Commercial services,2023
31788,Edenred SE,17080006.0,3.47879131622508,Commercial services,2023
64,Abbott Laboratories,12829000.0,3.0105864617372062,Health care supplies,2023
6874,Fujitsu Limited,5371252.0,7.524186271687596,Other professional services,2023
12903,NEC Corporation,6893956.847,9.73371267259312,Other professional services,2023
13573,NTT DATA Group Corporation,1837924.0,2.397137839130324,Other professional services,2023
53664,Samsung SDS,3154519.0,4.307587797657453,Other professional services,2023
840561,Ronald Lu & Partners,1745183.208,2.2625659759300434,Other professional services,2023
31735,Korea District Heating Corp.,4350567148.0,6.992065327055599,CCGT generation,2023
21889,Empresas CMPC,8199471.0,2.6428964099895973,Pulp & paper mills,2023
10268,Korea Electric Power Corp,214273227.0,4.984597905325866,Electricity networks,2023
831633,"HD Hyundai Electric Co., Ltd",213012547.0,4.952880330172452,Electricity networks,2023
8076,"Hankyu Hanshin Holdings, Inc.",3403735.803,2.26925616871929,Real estate owners & developers,2023
8571,Hongkong Land Holdings,6243459.0,4.631349051208836,Real estate owners & developers,2023
12295,"Mitsui Fudosan Co., Ltd.",4891424.0,3.5067210403693867,Real estate owners & developers,2023
276,A.P. Moller - Maersk,43451000.0,4.496796227875676,Marine freight,2023
4226,"Daikin Industries, Ltd.",336432882.0,3.559873086587253,Electrical equipment,2023
5521,Emerson Electric Co.,595883600.0,6.583475774235136,Electrical equipment,2023
8338,"Hitachi, Ltd.",267669000.0,2.758508341748498,Electrical equipment,2023
9103,Trane Technologies,339701943.0,3.597970270136712,Electrical equipment,2023
15309,Prysmian SpA,269684766.0,2.781999799171519,Electrical equipment,2023
32334,Signify N.V.,302786000.0,3.167756989817881,Electrical equipment,2023
34285,"Wolfspeed, Inc.",300920068.0,3.146011677052286,Electrical equipment,2023
848876,Carrier Global Corp,259897000.0,2.667934531548445,Electrical equipment,2023
853329,Hitachi Energy,228295227.0,2.299651851454886,Electrical equipment,2023
3204,"Chicony Power Technology Co.,Ltd.",23603642.05,2.7008693924612386,Computer hardware,2023
21407,Lenovo Group Limited,18741480.0,2.0375364243106846,Computer hardware,2023
58858,HP Inc,30533000.0,3.6462248802223143,Computer hardware,2023
336,"ASE Technology Holding Co., Ltd.",13350245.0,4.423830728837404,Industrial services,2023
3635,Comcast Corporation,10740026.0,3.3800439465600136,Media,2023
20384,The Walt Disney Company,10229774.0,3.2021193791835625,Media,2023
1536,Barrick Gold Corporation,16511200.0,4.337850272324808,Precious metals & minerals mining,2023
10668,LG,71480107.0,2.4515335758545995,Vehicles & machinery rental & leasing,2023
863244,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A.",111348159.15,4.065558406273171,Vehicles & machinery rental & leasing,2023
876426,"Jiangsu Zhongjin Matai Medicinal Packaging Co., Ltd",38165296.71,6.287779785322705,Medical equipment,2023
14605,"PepsiCo, Inc.",57176847.0,4.159557118808024,Other food processing,2023
832709,Charoen Pokphand Group,67541585.274,4.991252520469161,Other food processing,2023
143,ACC,165156862.42000002,4.945137704513068,Cement,2023
3652,Compal Electronics,41025180.802,2.029430547005714,Electronic components,2023
6550,Flex Ltd.,136776100.0,7.313496642500314,Electronic components,2023
13166,Nidec Corporation,148689000.0,7.970916451273622,Electronic components,2023
19197,Toshiba Corporation,143911921.0,7.707290771323737,Electronic components,2023
11329,"Marriott International, Inc.",11981120.0,3.18858234402871,Hotels & lodging,2023
904,ArcelorMittal,67106183.33,5.132623861728274,Iron & steel,2023
34307,Baosteel,35191024.0,2.4329571832135404,Iron & steel,2023
851003,HOLDING COMPANY METALLOINVEST AO,35900290.0,2.4929531796804465,Iron & steel,2023
173,ADP (Aeroports de Paris),23647273.0,2.1215072732635423,Transportation support services,2023
59134,NATS Holdings Limited,23410020.0,2.0948823235115057,Transportation support services,2023
8116,"The Hartford Financial Services Group, Inc.",64285110.26,7.426175131234913,Insurance,2023
16272,Samsung Life Insurance,38722122.0,4.396851974942583,Insurance,2023
58907,Japan Post Holdings,39622145.8,4.503508634595339,Insurance,2023
11930,Microsoft Corporation,12571000.0,4.047918161457791,Software,2023
16339,SAP SE,10405179.0,3.314993846347454,Software,2023
64620,Dell Technologies,29423379.0,9.750844828322146,Software,2023
876215,MEDABLE INC,10237411.13,3.2582203866676056,Software,2023
13360,Nokia Group,39852293.0,2.0544137462577376,Communications equipment,2023
16191,Samsung Electronics,124715000.0,7.059119706579058,Communications equipment,2023
21044,ZTE Corporation,71978929.49000001,3.949054806041271,Communications equipment,2023
1516,BASF SE,92196000.0,5.4645211057339855,Specialty chemicals,2023
59899,Chemours Co/The,145536000.0,8.793832853886505,Specialty chemicals,2023
20402,"Walmart, Inc.",283950350.0,6.284124990307132,"Supermarkets, food & drugstores",2023
2825,Cardinal Health Inc.,33384077.0,2.144467118319312,"Dealers, wholesalers & distributors",2023
15779,Rexel,38070350.0,2.538487522293121,"Dealers, wholesalers & distributors",2023
841084,Corteva Inc,8297486.0,4.764646610200221,Biotechnology,2023
18280,"Taiwan Semiconductor Manufacturing Company, Ltd.",7429158.0,4.050226034036717,Semiconductors,2023
21860,Formosa Sumco Technology Corporation,5359211.2,2.7775679396287045,Semiconductors,2023
840012,Kioxia Holdings Corporation,5410621.0,2.8091760457413337,Semiconductors,2023
15132,Procter & Gamble Company,190840000.0,3.3373084258683896,Personal care & household products,2023
851219,C CARE LLC,438925143.81,7.937748280469505,Personal care & household products,2023
7616,"Alphabet, Inc.",7600000.0,6.437323187382542,Marketing,2023
20789,WPP Group,4599344.3,3.786974438121749,Marketing,2023
21481,Teck Resources Limited,69423000.0,2.4193564316675555,Other non-ferrous ore mining,2023
9031,Inditex S.A.,17223486.0,4.682125205782663,Apparel stores,2023
59396,Decathlon SA,11656299.0,2.985110782837246,Apparel stores,2023
17322,Sodexo,17565129.594,2.5492299975771378,Food & beverage amenities,2023
59884,Sinanen Holdings Co Ltd,9884043.0,7.05548588804696,Engineering services,2023
865555,"SANKI ENGINEERING CO.,LTD.",3931712.0,2.643602518268878,Engineering services,2023
10670,LG Electronics,74908055.0,4.748334446093103,Electronic equipment,2023
14292,Panasonic Holdings Corporation,127370100.0,8.237207862017714,Electronic equipment,2023
21159,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,53425931.36,3.319712857186272,Electronic equipment,2023
943,ARKEMA,78041218.0,3.1000309686082232,Other base chemicals,2023
4826,The Dow Chemical Company,80548000.0,3.2144643728410864,Other base chemicals,2023
11085,LyondellBasell Industries N.V.,99353115.0,4.072908915063137,Other base chemicals,2023
41275,SABIC,122534727.73,5.1311384939821565,Other base chemicals,2023
21501,Brookfield Renewable Partners L.P.,1459671.0,2.6160533833471624,Hydro generation,2023
16151,Saint-Gobain,91580809.0,4.65470126921011,Glass products,2023
1581,Bayer AG,9643000.0,2.5842495599254804,Pharmaceuticals,2023
7374,GSK,8624433.0,2.254601087356489,Pharmaceuticals,2023
9829,Johnson & Johnson,18009958.0,5.292127318334015,Pharmaceuticals,2023
14683,Pfizer Inc.,9678552.0,2.595755589962555,Pharmaceuticals,2023
45103,AbbVie Inc,8182420.0,2.1115482392810674,Pharmaceuticals,2023
1113,AT&T Inc.,13125206.0,2.6340502279053664,Telecommunications services,2023
3244,China Telecom,11434259.883,2.235340112144623,Telecommunications services,2023
4667,Deutsche Telekom AG,12286924.0,2.4363907579199324,Telecommunications services,2023
13298,Nippon Telegraph & Telephone Corporation (NTT),20826000.0,4.449829238437633,Telecommunications services,2023
20813,WORLD WIDE TECHNOLOGY HOLDING COMPANY,28182693.0,6.1844722812627815,Telecommunications services,2023
2885,"CBRE Group, Inc.",71496606.0,4.792844040724312,Real estate services,2023
1708,"Berry Global Group, Inc",10933327.0,4.924259751677965,Other containers & packaging,2023
22121,DS Smith Plc,5015409.0,2.035458267721308,Other containers & packaging,2023
62923,"Pactiv Evergreen, Inc.",7795807.0,3.392695368402683,Other containers & packaging,2023
9712,Japan Tobacco Inc.,8268858.441000001,2.90130181362378,Tobacco products,2023
10227,Korea Gas Corp,121863756.0,3.416330636635756,Gas utilities,2023
19582,Johnson Controls International plc,121643400.0,13.331652802821296,Plastic products,2023
2319,Brunswick Corporation,4450103.0,2.8990497622026457,Sporting goods,2023
12099,"Mitsubishi Heavy Industries, Ltd.",1236525991.0,6.2891374199662975,Industrial machinery,2023
16919,Siemens AG,457606209.0,2.163181794168712,Industrial machinery,2023
858430,Siemens Energy AG,1328093000.0,6.774169928642536,Industrial machinery,2023
658,Amazon.com Inc,54977815.0,2.1774364986909718,Web-based services,2023
865362,"LIFULL Co., Ltd.",117066761.219,4.943104460960218,Web-based services,2023
8212,Heineken N.V.,16110668.208,2.4635287425447987,Alcoholic beverages,2023
22350,Anheuser Busch InBev,24071918.0,3.9777247408056575,Alcoholic beverages,2023
872700,Sarten Packaging,56645111.0,6.002077987873748,Metal containers & packaging,2023
3934,COSAN S.A.,55817810.22,2.617417061058544,0,2023
706,American Tower Corp.,4073989.0,2.898544468257061,Utility line construction,2023
4287,Dana,105262354.0,4.681783098996363,Fabricated metal components,2023
11160,Magna International Inc.,83845228.0,3.698139863964277,Fabricated metal components,2023
13097,Nexans,94902229.0,4.205964500817654,Fabricated metal components,2023
15854,Robert Bosch GmbH,352492501.0,16.036540109462578,Fabricated metal components,2023
28622,ZF Group,82744000.0,3.647562794359891,Fabricated metal components,2023
37495,Orbia Advance Corporation,88385980.0,3.9066869858684217,Fabricated metal components,2023
19569,United Airlines Holdings,20144531.0,3.300274729296273,Passenger airlines,2023
432,Air Liquide,22134000.0,2.5216723484334564,Inorganic base chemicals,2023
15027,Linde PLC,25859001.0,3.039842311921702,Inorganic base chemicals,2023
37400,Evonik Industries AG,20477000.0,2.291173717829056,Inorganic base chemicals,2023
5300,EDP - Energias de Portugal S.A.,9279399.33,2.0816703837884813,Other renewable generation,2023
528,Alfa Laval Corporate AB,31545054.0,3.038254797348179,Other renewable energy equipment,2023
5025,DSV A/S,16790601.0,3.3011068718999663,Logistics - transport,2023
10346,Kuehne + Nagel International AG,14034813.0,2.672743063947878,Logistics - transport,2023
22520,Bolloré SA,12243760.0,2.2643542897301194,Logistics - transport,2023
866208,"NIPPON EXPRESS HOLDINGS,INC.",14785303.63,2.8438669494206223,Logistics - transport,2023
19305,Transcontinental Inc.,1780310.0,2.070620796758937,Print publishing,2023
1636,Bechtle AG,1700360.0,2.807623708626945,IT services,2023
22110,Computacenter Plc,1442454.0,2.3310477145485997,IT services,2023
48041,CDW Corporation,4436896.0,7.86437835772848,IT services,2023
19789,Unibail-Rodamco-Westfield,3427381.0,4.257359100648548,REIT,2023
40255,Digital Realty Trust Inc,2059751.0,2.383542806387588,REIT,2023
45126,Kilroy Realty,2176453.0,2.5434384720082908,REIT,2023
841389,"Sun Communities, Inc.",4929357.0,6.315245445923879,REIT,2023
858993,"HENGDIAN GROUP DMEGC MAGNETICS Co., LTD",11167349.37,2.38218484575979,Solar energy equipment,2023
6564,Fluidra,7228949.0,2.257346377059282,Pollution control equipment,2023
9863,LIXIL Corporation,10061867.0,2.894434883914163,Other non-wood building materials,2023
21380,adidas AG,7527498.0,2.275276079966996,Apparel & footwear design,2023
852695,Lamett Europe NV,65059038.0,2.2879445462791828,Construction & building materials dealing & distribution,2023
11141,"Macy's, Inc.",12559258.34,2.843880984249729,Department stores,2023
8831,Imerys SA,4695606.0,2.7469307285231297,Other non-metallic minerals,2023
852110,"Wuxi Xizhou Machinery Co.,Ltd.",15005982.0,3.0901694288834167,Other vehicle equipment & systems,2023
862715,Vitesco Technologies,13439000.0,2.714478546135672,Other vehicle equipment & systems,2023
9352,International Paper Company,21435107.0,2.822310925272987,Paper products,2023
827037,KUN SHAN RIHUI,49492605.02,6.897503204573001,Paper products,2023
19286,Toyota Boshoku Corporation,9888913.0,4.4984015831161885,Furniture,2023
20669,Whirlpool Corporation,60872966.0,4.32450125162937,Household appliances,2023
20102,Veolia Environnement SA,29510000.0,2.5045514057784133,Water supply networks,2023
58859,Hewlett Packard Enterprise Company,9495091.0,3.197273056554801,Servers & data centers,2023
855711,Ryoden Corporation,6962280.6,2.9536129334878667,Technology hardware wholesale & distribution,2023
840513,Sateri,13328583.11,4.685853858455735,Textiles,2023
860524,Rubix Group International Limited,22498218.0,3.4539610305771857,Industrial machinery distribution,2023
12272,"Mitsui & Co., Ltd.",34980314.0,3.17677571552731,Chemicals wholesale & distribution,2023
13025,"New Balance Athletics, Inc.",1483570.0,2.178928904644361,Apparel design & manufacturing,2023
37636,Crystal International Group Limited,1518021.0,2.2428806120557314,Apparel design & manufacturing,2023
40250,Deckers Outdoor Corp.,1397561.64,2.0192707967911265,Apparel design & manufacturing,2023
44062,MAS Holdings,2656682.33,4.356588086927338,Apparel design & manufacturing,2023
849605,Mango,1413189.0,2.048280008550789,Apparel design & manufacturing,2023
49615,OCI N.V.,28228277.0,3.4382716587983264,Agricultural chemicals,2023
16732,Vedanta Ltd,38187551.0,2.720515116034086,Aluminum,2023
14102,Otto Group,8265886.0,2.4482393985331954,Textile & apparel wholesale,2023
13849,Oneok Inc.,64300000.0,3.647116059568118,Oil & gas pipelines & storage,2023
3806,Constellation Energy Corporation,81580059.0,2.2359726841606764,Solar generation,2023
3876,Ingredion Incorporated,11666376.0,2.060699928958077,Grain & corn milling,2023
21473,BRF S.A,733159474.0,4.8517854926357735,Animal processing,2023
8697,Korea Shipbuilding and Offshore Engineering,114732697.0,2.020983373179736,Shipbuilding,2023
19765,Umicore,8706999.0,2.212398514775177,Recycling,2023
4212,"Dai Nippon Printing Co., Ltd.",4368816.0,2.457321783821236,Printing services,2023
19238,TOPPAN Holdings Inc.,5928816.0,3.4832306796569776,Printing services,2023
880197,GRAFICA E EDITORA POSIGRAF,4741426.0,2.702362754127233,Printing services,2023
12942,Nestlé,108831061.0,3.835719863737145,Dairy & egg products,2023
38107,KOBO PRODUCTS,3532723.4,3.389087284217486,Health care facilities,2023
4365,Deere & Company,97640000.0,2.1688094141075527,"Agriculture, construction & mining machinery",2023
6555,FLSmidth & Co. A/S,127417791.0,3.037952259172139,"Agriculture, construction & mining machinery",2023
63741,Trafigura PTE,378661250.0,3.462509748745559,Oil & gas marketing & retailing,2023
18562,Tereos,5917574.0,2.0235325309282537,Sugar,2023
41143,Deutsche Bahn AG,12394771.0,2.2169511200029968,Passenger rail,2023
15485,"Rakuten Group, Inc.",9201774.0,3.4847787565616994,Discretionary delivery retail,2023
53647,Zalando SE,5875258.0,2.0194112179451347,Discretionary delivery retail,2023
884326,SUPREME INDUSTRIES INC,63261340.85,4.332503798300769,Energy infrastructure construction,2023
2858,CWT,8781567.92,2.793668422566196,Travel services,2023
51274,Diamond Packaging,21017624.0,2.964738783305281,Paper packaging,2023
869244,EDIPRINT SA DE CV,39751475.0,5.874196154832789,Paper packaging,2023
70685,TORCON,1210303573.0,7.544731157597255,Non-residential building construction,2023
4151,CVS Health,14472715.0,3.883155336860869,Health care services,2023
20595,"Elevance Health, Inc.",9575091.0,2.4292908764829177,Health care services,2023
3402,"Citizen Watch Co.,Ltd.",1651188.46,2.6573488043517246,Accessories,2023
13779,The ODP Corporation,5556164.0,2.594438095363989,Home & office wholesale,2023
8061,Hanwha Corp.,4236881.0,4.102672560459622,Other financial,2023
895565,W.A.G payment solutions plc,5379652.0,5.297577316643851,Other financial,2023
13367,Nisshin Seifun Group Inc.,56531725.0,3.7683352856325776,Baked goods & cereals,2023
13279,NIKE Inc.,17922226.0,2.42360992652794,Clothing manufacture,2023
51264,"Takasago Thermal Engineering Co., Ltd.",6294255.0,2.134110001678416,Building sub-contractors,2023
2523,C.H. Robinson,66223795.53,5.810184043809782,Logistics - 3rd party,2023
4663,DHL Group,34110000.0,2.831114143706779,Logistics - 3rd party,2023
3751,ConocoPhillips,235000000.0,2.3850699840815057,Oil & gas extraction,2023
13649,Occidental Petroleum Corporation,217000000.0,2.160078748696645,Oil & gas extraction,2023
41862,Pemex – Petroleos Mexicanos,386330409.0,4.276626410315185,Oil & gas extraction,2023
5802,Eramet,15187637.0,3.686085983701632,Other non-ferrous metals,2023
19845,Union Pacific Corporation,5812587.0,2.2942726857995863,Rail freight,2023
834784,"GINGER LOGISTICS INT`L CO.,LTD",546045170.56,3.162223427418306,Intermodal transport,2023
12112,Mitsubishi Corporation,326365685.0,2.9998138979378486,Food & beverage wholesale,2023
905579,Suez SA,2871377.0,2.426062424591907,Waste management,2023
